2024-04-29 14:18:19, 260.95
2024-04-29 14:18:20, 260.05
2024-04-29 14:18:21, 259.40
2024-04-29 14:18:22, 260.23
2024-04-29 14:18:23, 259.14
2024-04-29 14:18:24, 259.77
2024-04-29 14:18:25, 259.48
2024-04-29 14:18:27, 258.71
2024-04-29 14:18:28, 258.56
2024-04-29 14:18:29, 259.68
2024-04-29 14:18:30, 260.56
2024-04-29 14:18:31, 260.20
2024-04-29 14:18:32, 263.35
2024-04-29 14:18:33, 263.71
2024-04-29 14:18:34, 262.18
2024-04-29 14:18:35, 261.61
2024-04-29 14:18:36, 262.57
2024-04-29 14:18:37, 259.81
2024-04-29 14:18:38, 260.45
2024-04-29 14:18:39, 260.88
2024-04-29 14:18:40, 260.76
2024-04-29 14:18:41, 260.38
2024-04-29 14:18:42, 260.74
2024-04-29 14:18:43, 261.37
2024-04-29 14:18:44, 261.86
2024-04-29 14:18:45, 260.38
2024-04-29 14:18:46, 260.33
2024-04-29 14:18:47, 260.42
2024-04-29 14:18:49, 262.42
2024-04-29 14:18:50, 262.48
2024-04-29 14:18:51, 263.17
2024-04-29 14:18:52, 262.77
2024-04-29 14:18:53, 261.64
2024-04-29 14:18:54, 224.99
2024-04-29 14:18:55, 221.63
2024-04-29 14:18:56, 226.50
2024-04-29 14:18:57, 226.07
2024-04-29 14:18:58, 212.43
2024-04-29 14:18:59, 117.13
2024-04-29 14:19:00, 251.21
2024-04-29 14:19:01, 243.21
2024-04-29 14:19:02, 260.46
2024-04-29 14:19:03, 260.37
2024-04-29 14:19:04, 260.45
2024-04-29 14:19:05, 261.17
2024-04-29 14:19:06, 260.19
2024-04-29 14:19:07, 260.11
2024-04-29 14:19:08, 261.30
2024-04-29 14:19:09, 260.82
2024-04-29 14:19:11, 260.48
2024-04-29 14:19:12, 258.94
2024-04-29 14:19:13, 259.81
2024-04-29 14:19:14, 260.32
2024-04-29 14:19:15, 260.18
2024-04-29 14:19:16, 259.70
2024-04-29 14:19:17, 258.78
2024-04-29 14:19:18, 259.03
2024-04-29 14:19:19, 260.35
2024-04-29 14:19:20, 258.81
2024-04-29 14:19:21, 259.39
2024-04-29 14:19:22, 259.70
2024-04-29 14:19:23, 261.09
2024-04-29 14:19:24, 260.76
2024-04-29 14:19:25, 261.38
2024-04-29 14:19:26, 260.60
2024-04-29 14:19:27, 258.01
2024-04-29 14:19:28, 260.46
2024-04-29 14:19:29, 260.85
2024-04-29 14:19:30, 259.55
2024-04-29 14:19:31, 259.46
2024-04-29 14:19:32, 260.23
2024-04-29 14:19:34, 259.80
2024-04-29 14:19:35, 259.56
2024-04-29 14:19:36, 259.61
2024-04-29 14:19:37, 259.45
2024-04-29 14:19:38, 259.02
2024-04-29 14:19:39, 259.94
2024-04-29 14:19:40, 259.29
2024-04-29 14:19:41, 255.46
2024-04-29 14:19:42, 246.41
2024-04-29 14:19:43, 259.82
2024-04-29 14:19:44, 260.42
2024-04-29 14:19:45, 259.71
2024-04-29 14:19:46, 261.02
2024-04-29 14:19:47, 260.41
2024-04-29 14:19:48, 260.99
2024-04-29 14:19:49, 260.61
2024-04-29 14:19:50, 260.28
2024-04-29 14:19:51, 260.86
2024-04-29 14:19:52, 259.45
2024-04-29 14:19:53, 260.76
2024-04-29 14:19:54, 259.38
2024-04-29 14:19:56, 260.20
2024-04-29 14:19:57, 260.40
2024-04-29 14:19:58, 260.37
2024-04-29 14:19:59, 258.84
2024-04-29 14:20:00, 249.91
2024-04-29 14:20:01, 203.93
2024-04-29 14:20:02, 222.18
2024-04-29 14:20:03, 221.90
2024-04-29 14:20:04, 221.04
2024-04-29 14:20:05, 161.78
2024-04-29 14:20:06, 161.91
2024-04-29 14:20:07, 253.06
2024-04-29 14:20:08, 253.57
2024-04-29 14:20:09, 254.48
2024-04-29 14:20:10, 252.66
2024-04-29 14:20:11, 252.54
2024-04-29 14:20:12, 251.99
2024-04-29 14:20:13, 252.39
2024-04-29 14:20:14, 252.13
2024-04-29 14:20:15, 252.77
2024-04-29 14:20:16, 253.85
2024-04-29 14:20:17, 252.82
2024-04-29 14:20:18, 250.83
2024-04-29 14:20:20, 251.33
2024-04-29 14:20:21, 250.22
2024-04-29 14:20:22, 250.71
2024-04-29 14:20:23, 251.89
2024-04-29 14:20:24, 252.08
2024-04-29 14:20:25, 251.23
2024-04-29 14:20:26, 253.18
2024-04-29 14:20:27, 253.16
2024-04-29 14:20:28, 254.71
2024-04-29 14:20:29, 253.55
2024-04-29 14:20:30, 254.10
2024-04-29 14:20:31, 254.39
2024-04-29 14:20:32, 255.24
2024-04-29 14:20:33, 255.91
2024-04-29 14:20:34, 255.39
2024-04-29 14:20:35, 253.99
2024-04-29 14:20:36, 252.39
2024-04-29 14:20:37, 250.32
2024-04-29 14:20:38, 251.99
2024-04-29 14:20:39, 252.95
2024-04-29 14:20:40, 252.69
2024-04-29 14:20:41, 252.24
2024-04-29 14:20:42, 251.91
2024-04-29 14:20:43, 251.58
2024-04-29 14:20:45, 251.65
2024-04-29 14:20:46, 253.62
2024-04-29 14:20:47, 252.54
2024-04-29 14:20:48, 251.83
2024-04-29 14:20:49, 251.32
2024-04-29 14:20:50, 251.90
2024-04-29 14:20:51, 253.05
2024-04-29 14:20:52, 252.73
2024-04-29 14:20:53, 251.96
2024-04-29 14:20:54, 252.54
2024-04-29 14:20:55, 251.44
2024-04-29 14:20:56, 252.22
2024-04-29 14:20:57, 250.12
2024-04-29 14:20:58, 251.55
2024-04-29 14:20:59, 249.30
2024-04-29 14:21:00, 249.03
2024-04-29 14:21:01, 248.77
2024-04-29 14:21:02, 250.60
2024-04-29 14:21:03, 252.54
2024-04-29 14:21:04, 251.98
2024-04-29 14:21:05, 251.49
2024-04-29 14:21:07, 250.98
2024-04-29 14:21:08, 251.85
2024-04-29 14:21:09, 255.64
2024-04-29 14:21:10, 215.84
2024-04-29 14:21:11, 226.55
2024-04-29 14:21:12, 224.35
2024-04-29 14:21:13, 221.84
2024-04-29 14:21:14, 177.06
2024-04-29 14:21:15, 146.99
2024-04-29 14:21:16, 248.49
2024-04-29 14:21:17, 246.77
2024-04-29 14:21:18, 247.84
2024-04-29 14:21:19, 248.85
2024-04-29 14:21:20, 251.91
2024-04-29 14:21:21, 252.28
2024-04-29 14:21:22, 251.47
2024-04-29 14:21:23, 252.27
2024-04-29 14:21:24, 250.91
2024-04-29 14:21:25, 247.73
2024-04-29 14:21:26, 248.15
2024-04-29 14:21:27, 250.24
2024-04-29 14:21:29, 253.03
2024-04-29 14:21:30, 254.87
2024-04-29 14:21:31, 254.42
2024-04-29 14:21:32, 255.08
2024-04-29 14:21:33, 256.26
2024-04-29 14:21:34, 256.99
2024-04-29 14:21:35, 255.79
2024-04-29 14:21:36, 255.28
2024-04-29 14:21:37, 257.53
2024-04-29 14:21:38, 257.10
2024-04-29 14:21:39, 257.41
2024-04-29 14:21:40, 257.98
2024-04-29 14:21:41, 258.40
2024-04-29 14:21:42, 258.01
2024-04-29 14:21:43, 257.66
2024-04-29 14:21:44, 257.18
2024-04-29 14:21:45, 256.44
2024-04-29 14:21:46, 254.88
2024-04-29 14:21:47, 251.45
2024-04-29 14:21:48, 250.60
2024-04-29 14:21:49, 252.08
2024-04-29 14:21:51, 250.91
2024-04-29 14:21:52, 248.59
2024-04-29 14:21:53, 247.07
2024-04-29 14:21:54, 251.52
2024-04-29 14:21:55, 250.02
2024-04-29 14:21:56, 250.15
2024-04-29 14:21:57, 243.99
2024-04-29 14:21:58, 247.38
2024-04-29 14:21:59, 247.60
2024-04-29 14:22:00, 246.58
2024-04-29 14:22:01, 247.03
2024-04-29 14:22:02, 250.96
2024-04-29 14:22:03, 250.36
2024-04-29 14:22:04, 250.41
2024-04-29 14:22:05, 251.83
2024-04-29 14:22:06, 256.07
2024-04-29 14:22:07, 253.29
2024-04-29 14:22:08, 252.46
2024-04-29 14:22:09, 251.13
2024-04-29 14:22:10, 252.96
2024-04-29 14:22:11, 253.80
2024-04-29 14:22:12, 254.82
2024-04-29 14:22:13, 253.71
2024-04-29 14:22:15, 253.12
2024-04-29 14:22:16, 254.30
2024-04-29 14:22:17, 254.94
2024-04-29 14:22:18, 255.62
2024-04-29 14:22:19, 219.00
2024-04-29 14:22:20, 221.88
2024-04-29 14:22:21, 222.16
2024-04-29 14:22:22, 221.63
2024-04-29 14:22:23, 222.26
2024-04-29 14:22:24, 107.39
2024-04-29 14:22:25, 252.86
2024-04-29 14:22:26, 251.28
2024-04-29 14:22:27, 252.36
2024-04-29 14:22:28, 251.42
2024-04-29 14:22:29, 251.02
2024-04-29 14:22:30, 251.14
2024-04-29 14:22:31, 251.70
2024-04-29 14:22:32, 251.87
2024-04-29 14:22:33, 251.75
2024-04-29 14:22:34, 251.94
2024-04-29 14:22:35, 251.04
2024-04-29 14:22:36, 251.52
2024-04-29 14:22:37, 253.10
2024-04-29 14:22:38, 255.90
2024-04-29 14:22:40, 256.64
2024-04-29 14:22:41, 257.22
2024-04-29 14:22:42, 257.32
2024-04-29 14:22:43, 256.77
2024-04-29 14:22:44, 257.51
2024-04-29 14:22:45, 257.45
2024-04-29 14:22:46, 257.51
2024-04-29 14:22:47, 257.86
2024-04-29 14:22:48, 256.04
2024-04-29 14:22:49, 256.90
2024-04-29 14:22:50, 257.60
2024-04-29 14:22:51, 257.86
2024-04-29 14:22:52, 257.05
2024-04-29 14:22:53, 257.03
2024-04-29 14:22:54, 257.45
2024-04-29 14:22:55, 258.27
2024-04-29 14:22:56, 257.57
2024-04-29 14:22:57, 257.49
2024-04-29 14:22:58, 256.38
2024-04-29 14:22:59, 256.32
2024-04-29 14:23:00, 256.17
2024-04-29 14:23:01, 255.10
2024-04-29 14:23:03, 256.07
2024-04-29 14:23:04, 254.21
2024-04-29 14:23:05, 255.02
2024-04-29 14:23:06, 255.44
2024-04-29 14:23:07, 253.88
2024-04-29 14:23:08, 255.02
2024-04-29 14:23:09, 253.91
2024-04-29 14:23:10, 254.50
2024-04-29 14:23:11, 255.30
2024-04-29 14:23:12, 254.66
2024-04-29 14:23:13, 253.58
2024-04-29 14:23:14, 254.41
2024-04-29 14:23:15, 254.05
2024-04-29 14:23:16, 255.65
2024-04-29 14:23:17, 256.40
2024-04-29 14:23:18, 244.42
2024-04-29 14:23:19, 245.96
2024-04-29 14:23:20, 249.47
2024-04-29 14:23:21, 251.96
2024-04-29 14:23:22, 249.46
2024-04-29 14:23:23, 250.29
2024-04-29 14:23:24, 254.75
2024-04-29 14:23:25, 255.17
2024-04-29 14:23:27, 255.74
2024-04-29 14:23:28, 211.37
2024-04-29 14:23:29, 226.70
2024-04-29 14:23:30, 226.39
2024-04-29 14:23:31, 226.01
2024-04-29 14:23:32, 163.97
2024-04-29 14:23:33, 167.35
2024-04-29 14:23:34, 255.75
2024-04-29 14:23:35, 256.71
2024-04-29 14:23:36, 257.06
2024-04-29 14:23:37, 255.18
2024-04-29 14:23:38, 255.46
2024-04-29 14:23:39, 256.54
2024-04-29 14:23:40, 256.80
2024-04-29 14:23:41, 256.06
2024-04-29 14:23:42, 256.11
2024-04-29 14:23:43, 255.33
2024-04-29 14:23:44, 253.85
2024-04-29 14:23:45, 252.63
2024-04-29 14:23:46, 254.65
2024-04-29 14:23:47, 253.22
2024-04-29 14:23:48, 252.38
2024-04-29 14:23:50, 253.30
2024-04-29 14:23:51, 253.18
2024-04-29 14:23:52, 253.55
2024-04-29 14:23:53, 255.04
2024-04-29 14:23:54, 254.51
2024-04-29 14:23:55, 254.56
2024-04-29 14:23:56, 253.25
2024-04-29 14:23:57, 252.96
2024-04-29 14:23:58, 254.61
2024-04-29 14:23:59, 253.89
2024-04-29 14:24:00, 255.30
2024-04-29 14:24:01, 254.26
2024-04-29 14:24:02, 254.58
2024-04-29 14:24:03, 253.24
2024-04-29 14:24:04, 255.24
2024-04-29 14:24:05, 255.35
2024-04-29 14:24:06, 254.61
2024-04-29 14:24:07, 254.19
2024-04-29 14:24:08, 254.38
2024-04-29 14:24:09, 253.90
2024-04-29 14:24:11, 254.09
2024-04-29 14:24:12, 252.68
2024-04-29 14:24:13, 255.05
2024-04-29 14:24:14, 254.21
2024-04-29 14:24:15, 253.32
2024-04-29 14:24:16, 252.10
2024-04-29 14:24:17, 254.31
2024-04-29 14:24:18, 255.79
2024-04-29 14:24:19, 254.87
2024-04-29 14:24:20, 254.33
2024-04-29 14:24:21, 254.41
2024-04-29 14:24:22, 254.25
2024-04-29 14:24:23, 253.95
2024-04-29 14:24:24, 254.32
2024-04-29 14:24:25, 254.83
2024-04-29 14:24:26, 254.60
2024-04-29 14:24:27, 253.47
2024-04-29 14:24:28, 253.43
2024-04-29 14:24:29, 254.45
2024-04-29 14:24:30, 254.02
2024-04-29 14:24:31, 253.30
2024-04-29 14:24:33, 252.98
2024-04-29 14:24:34, 250.47
2024-04-29 14:24:35, 252.35
2024-04-29 14:24:36, 224.57
2024-04-29 14:24:37, 225.63
2024-04-29 14:24:38, 225.69
2024-04-29 14:24:39, 224.83
2024-04-29 14:24:40, 226.21
2024-04-29 14:24:41, 106.76
2024-04-29 14:24:42, 253.02
2024-04-29 14:24:43, 254.86
2024-04-29 14:24:44, 251.11
2024-04-29 14:24:45, 254.52
2024-04-29 14:24:46, 252.76
2024-04-29 14:24:47, 251.68
2024-04-29 14:24:48, 255.57
2024-04-29 14:24:49, 256.76
2024-04-29 14:24:50, 256.69
2024-04-29 14:24:51, 255.68
2024-04-29 14:24:52, 255.46
2024-04-29 14:24:53, 257.70
2024-04-29 14:24:55, 257.33
2024-04-29 14:24:56, 257.42
2024-04-29 14:24:57, 255.88
2024-04-29 14:24:58, 256.85
2024-04-29 14:24:59, 256.87
2024-04-29 14:25:00, 255.78
2024-04-29 14:25:01, 256.35
2024-04-29 14:25:02, 256.58
2024-04-29 14:25:03, 256.93
2024-04-29 14:25:04, 256.02
2024-04-29 14:25:05, 255.90
2024-04-29 14:25:06, 257.62
2024-04-29 14:25:07, 259.68
2024-04-29 14:25:08, 258.84
2024-04-29 14:25:09, 257.98
2024-04-29 14:25:10, 257.66
2024-04-29 14:25:11, 257.71
2024-04-29 14:25:12, 258.56
2024-04-29 14:25:13, 259.03
2024-04-29 14:25:14, 257.85
2024-04-29 14:25:15, 257.44
2024-04-29 14:25:16, 254.16
2024-04-29 14:25:17, 252.37
2024-04-29 14:25:19, 255.05
2024-04-29 14:25:20, 256.77
2024-04-29 14:25:21, 258.08
2024-04-29 14:25:22, 257.83
2024-04-29 14:25:23, 253.38
2024-04-29 14:25:24, 252.62
2024-04-29 14:25:25, 252.88
2024-04-29 14:25:26, 256.80
2024-04-29 14:25:27, 257.90
2024-04-29 14:25:28, 257.61
2024-04-29 14:25:29, 257.91
2024-04-29 14:25:30, 257.30
2024-04-29 14:25:31, 258.22
2024-04-29 14:25:32, 255.06
2024-04-29 14:25:33, 255.53
2024-04-29 14:25:34, 254.06
2024-04-29 14:25:35, 254.25
2024-04-29 14:25:36, 254.21
2024-04-29 14:25:37, 257.69
2024-04-29 14:25:38, 258.38
2024-04-29 14:25:39, 256.77
2024-04-29 14:25:41, 258.13
2024-04-29 14:25:42, 258.30
2024-04-29 14:25:43, 259.48
2024-04-29 14:25:44, 227.00
2024-04-29 14:25:45, 222.88
2024-04-29 14:25:46, 223.53
2024-04-29 14:25:47, 223.29
2024-04-29 14:25:48, 222.81
2024-04-29 14:25:49, 105.18
2024-04-29 14:25:50, 232.65
2024-04-29 14:25:51, 244.92
2024-04-29 14:25:52, 244.72
2024-04-29 14:25:53, 254.05
2024-04-29 14:25:54, 256.74
2024-04-29 14:25:55, 259.15
2024-04-29 14:25:56, 259.16
2024-04-29 14:25:57, 258.41
2024-04-29 14:25:58, 255.71
2024-04-29 14:25:59, 257.69
2024-04-29 14:26:00, 255.35
2024-04-29 14:26:01, 254.26
2024-04-29 14:26:03, 255.89
2024-04-29 14:26:04, 256.08
2024-04-29 14:26:05, 256.02
2024-04-29 14:26:06, 254.69
2024-04-29 14:26:07, 255.21
2024-04-29 14:26:08, 254.74
2024-04-29 14:26:09, 255.23
2024-04-29 14:26:10, 253.90
2024-04-29 14:26:11, 254.71
2024-04-29 14:26:12, 254.20
2024-04-29 14:26:13, 254.78
2024-04-29 14:26:14, 254.20
2024-04-29 14:26:15, 257.64
2024-04-29 14:26:16, 258.90
2024-04-29 14:26:17, 257.20
2024-04-29 14:26:18, 256.99
2024-04-29 14:26:19, 256.21
2024-04-29 14:26:20, 257.38
2024-04-29 14:26:21, 257.85
2024-04-29 14:26:22, 257.78
2024-04-29 14:26:23, 258.12
2024-04-29 14:26:24, 258.22
2024-04-29 14:26:25, 256.57
2024-04-29 14:26:27, 258.82
2024-04-29 14:26:28, 259.67
2024-04-29 14:26:29, 258.94
2024-04-29 14:26:30, 258.99
2024-04-29 14:26:31, 259.37
2024-04-29 14:26:32, 256.70
2024-04-29 14:26:33, 256.11
2024-04-29 14:26:34, 257.17
2024-04-29 14:26:35, 256.90
2024-04-29 14:26:36, 255.59
2024-04-29 14:26:37, 256.37
2024-04-29 14:26:38, 255.29
2024-04-29 14:26:39, 255.78
2024-04-29 14:26:40, 256.10
2024-04-29 14:26:41, 255.13
2024-04-29 14:26:42, 256.48
2024-04-29 14:26:43, 255.85
2024-04-29 14:26:44, 255.47
2024-04-29 14:26:45, 255.35
2024-04-29 14:26:46, 257.17
2024-04-29 14:26:47, 258.64
2024-04-29 14:26:49, 257.12
2024-04-29 14:26:50, 254.66
2024-04-29 14:26:51, 256.29
2024-04-29 14:26:52, 238.06
2024-04-29 14:26:53, 207.02
2024-04-29 14:26:54, 222.96
2024-04-29 14:26:55, 223.00
2024-04-29 14:26:56, 223.07
2024-04-29 14:26:57, 156.21
2024-04-29 14:26:58, 185.13
2024-04-29 14:26:59, 252.46
2024-04-29 14:27:00, 252.25
2024-04-29 14:27:01, 253.35
2024-04-29 14:27:02, 255.20
2024-04-29 14:27:03, 259.58
2024-04-29 14:27:04, 259.71
2024-04-29 14:27:05, 258.15
2024-04-29 14:27:06, 258.09
2024-04-29 14:27:07, 258.48
2024-04-29 14:27:08, 257.31
2024-04-29 14:27:09, 258.95
2024-04-29 14:27:11, 258.97
2024-04-29 14:27:12, 260.00
2024-04-29 14:27:13, 257.57
2024-04-29 14:27:14, 259.61
2024-04-29 14:27:15, 259.06
2024-04-29 14:27:16, 259.75
2024-04-29 14:27:17, 258.32
2024-04-29 14:27:18, 258.43
2024-04-29 14:27:19, 258.33
2024-04-29 14:27:20, 257.96
2024-04-29 14:27:21, 258.27
2024-04-29 14:27:22, 256.66
2024-04-29 14:27:23, 259.70
2024-04-29 14:27:24, 259.51
2024-04-29 14:27:25, 256.86
2024-04-29 14:27:26, 257.78
2024-04-29 14:27:27, 259.41
2024-04-29 14:27:28, 258.17
2024-04-29 14:27:29, 257.76
2024-04-29 14:27:30, 256.39
2024-04-29 14:27:32, 257.98
2024-04-29 14:27:33, 258.08
2024-04-29 14:27:34, 257.39
2024-04-29 14:27:35, 256.57
2024-04-29 14:27:36, 260.39
2024-04-29 14:27:37, 261.40
2024-04-29 14:27:38, 261.70
2024-04-29 14:27:39, 261.67
2024-04-29 14:27:40, 260.74
2024-04-29 14:27:41, 260.56
2024-04-29 14:27:42, 261.42
2024-04-29 14:27:43, 262.12
2024-04-29 14:27:44, 261.56
2024-04-29 14:27:45, 260.85
2024-04-29 14:27:46, 261.05
2024-04-29 14:27:47, 260.78
2024-04-29 14:27:48, 261.63
2024-04-29 14:27:49, 260.73
2024-04-29 14:27:50, 261.86
2024-04-29 14:27:51, 262.11
2024-04-29 14:27:52, 262.98
2024-04-29 14:27:53, 262.19
2024-04-29 14:27:54, 261.83
2024-04-29 14:27:56, 262.01
2024-04-29 14:27:57, 262.50
2024-04-29 14:27:58, 261.43
2024-04-29 14:27:59, 260.85
2024-04-29 14:28:00, 213.12
2024-04-29 14:28:01, 225.91
2024-04-29 14:28:02, 225.47
2024-04-29 14:28:03, 225.19
2024-04-29 14:28:04, 163.77
2024-04-29 14:28:05, 164.56
2024-04-29 14:28:06, 254.29
2024-04-29 14:28:07, 255.32
2024-04-29 14:28:08, 253.46
2024-04-29 14:28:09, 249.77
2024-04-29 14:28:10, 249.74
2024-04-29 14:28:11, 251.57
2024-04-29 14:28:12, 251.35
2024-04-29 14:28:13, 251.61
2024-04-29 14:28:14, 250.53
2024-04-29 14:28:15, 249.79
2024-04-29 14:28:16, 253.45
2024-04-29 14:28:18, 253.82
2024-04-29 14:28:19, 255.39
2024-04-29 14:28:20, 254.15
2024-04-29 14:28:21, 254.87
2024-04-29 14:28:22, 256.22
2024-04-29 14:28:23, 256.41
